source_workbook,source_sheet,box_id,box_number,layer,hour,simulation_trial,simulated_value,risk_threshold,is_risky,observed_average,observed_stdev,monte_carlo_mean,monte_carlo_stdev,monte_carlo_min,monte_carlo_max,risk_of_loss_percent
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,342,0.7630231905084354,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,343,4.813459761133913,4.0,True,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,344,-0.09027837910639769,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,345,1.2415971167084625,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,346,-0.61706545840838,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,347,-0.1800092396672408,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,348,-0.20534242485702958,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,349,-0.21698860655721575,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,350,0.5613053834420763,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,351,1.2300706232529837,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,352,1.978147361606534,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,353,-0.18766156943196377,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,354,0.07298616316024092,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,355,0.6866374427211244,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,356,-0.16294267350120673,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,357,2.395153698026952,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,358,-0.027858361354886008,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,359,-0.9010439793807113,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,360,-0.2574111919218728,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,361,-0.2689211019390536,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,362,-1.1536467512049713,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,363,0.422312761709355,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,364,-0.8188661347316043,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,365,1.2046312572148685,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,366,0.510916016146326,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,367,0.5009941498334659,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,368,0.010960775845574922,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,369,-0.3388252495938485,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,370,-0.8632718128328115,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,371,2.4469033189567533,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,372,0.15169299949861675,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,373,0.711259857070009,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,374,0.289007289526999,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,375,-0.6593567205025527,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,376,-0.8571216794286388,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,377,0.02633290537398081,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,378,1.8525441300309176,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,379,0.5596379102885769,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,380,1.7426621364221115,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,381,-0.6240073103311701,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,382,-0.3622504564752921,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,383,0.33917835190760787,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,384,-0.34384724881019735,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,385,-0.04148022999736817,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,386,0.535575549733089,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,387,-0.14170728100448654,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,388,1.9070225178435045,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,389,1.7522090608997973,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,390,-2.32034241733482,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,391,0.7091476118311448,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,392,0.05153197597703241,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,393,-1.6477063819115614,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,394,-0.20327509855815928,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,395,-0.0023562002798423465,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,396,1.1570281322856077,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,397,0.7044684975623186,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,398,2.044852646801066,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,399,0.7218539478479501,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,400,0.3942262835470428,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,401,1.9188256713829848,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,402,0.20605470317930402,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,403,-0.4410903964759788,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,404,1.4796108455079757,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,405,0.4193841419335984,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,406,-0.20412152518072246,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,407,-0.11881177957966371,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,408,1.344150931258747,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,409,-0.13997720362014576,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,410,0.11434620481597155,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,411,0.3871989439464088,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,412,-0.10210187089467138,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,413,-0.1577035528513207,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,414,0.8261351628087792,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,415,2.1691753891496894,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,416,-0.6892046292483202,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,417,-0.28730977152188875,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,418,0.7917402257936847,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,419,0.26161030609987007,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,420,1.444646817050169,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,421,-0.4147028824983966,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,422,0.32310515577258403,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,423,0.37079224855423465,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,424,0.5847501145954492,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,425,-1.701569706740616,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,426,0.5829685606678073,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,427,0.24292808414594705,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,428,1.1219792622683988,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,429,0.6305006647562174,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,430,0.6021994698476745,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,431,1.3304160032840584,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,432,1.3299316216131405,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,433,-0.7577483401712087,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,434,1.7504525513505889,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,435,0.848453515149556,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,436,0.3999126003496403,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,437,2.0225752315685503,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,438,-1.9888357738133888,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,439,0.5368267630046631,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,440,0.3945139660749532,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,441,-0.4516858521373639,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,442,1.9418377859714457,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,443,0.6320991035691399,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,444,0.6143672200830554,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,445,-0.6361198874044826,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,446,0.15223433858867955,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,447,-0.13838886164169661,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,448,0.8725829044722343,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,449,-2.124448067858562,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,450,1.0748350530456139,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,451,2.176111243975173,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,452,2.3085417309499054,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,453,1.1675022576437688,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,454,-1.1359183246136295,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,455,1.7811846053130642,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,456,0.6020680286415263,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,457,1.2171653671122744,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,458,-0.1959332286924088,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,459,0.8166430891115244,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,460,1.29422238442082,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,461,1.1545886378992327,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,462,2.276636582004492,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,463,0.5056280710130887,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,464,1.3473478802816445,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,465,-0.5655722755207416,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
Monte Carlo Method Layer 2.xlsx,L2B6,L2B6,6,2,6,466,-0.6090481150646947,4.0,False,0.33999999999999997,0.9607288899580361,0.3856671495152369,0.9965220146591813,-2.360483000989199,4.813459761133913,0.2
